103day_No1L_220424.tif.png,"[3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 4 3 3 3 3 3 3 3 2 3 3 2 4 4 3 3 4 3 3 3
 2 4 3 3 4 3 4 3 3 2 3 2 3 4]","[0.9912646  0.986809   0.9644783  0.9574243  0.95484823 0.947388
 0.9292755  0.9254856  0.91511095 0.8958806  0.8950169  0.832297
 0.8223805  0.8113902  0.80379355 0.7925013  0.783431   0.7578601
 0.7432004  0.7381698  0.72899026 0.7148057  0.7089121  0.7018742
 0.6990553  0.6865448  0.6786152  0.67641217 0.6568695  0.6536208
 0.6426543  0.6330088  0.63200283 0.62194043 0.60971415 0.59763646
 0.58420956 0.578148   0.571077   0.55379045 0.54303354 0.5223467
 0.45241904 0.44755346 0.4385986  0.41932887 0.4097429  0.40765244
 0.38452372 0.35932454 0.34544864]"
103day_No1L_220424.tif_180.png,"[3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2 3 4 3 4 3 3 3 3 3 3 3 3 3
 3 3 3 4 3 3 4 3 4 3 2 3 2 2 4 2 2 3 3]","[0.9936166  0.9924114  0.9763955  0.97119486 0.9660194  0.96137553
 0.9478503  0.94672614 0.943145   0.9429572  0.929306   0.9255528
 0.91049063 0.90909874 0.9083124  0.9058426  0.87778074 0.8633436
 0.8367897  0.83129    0.8172714  0.81250286 0.80769587 0.8047644
 0.80323154 0.7893986  0.7795017  0.77235204 0.7570276  0.73857135
 0.7223291  0.7067354  0.6838841  0.67743236 0.66278917 0.65456307
 0.653495   0.60960066 0.5961892  0.577322   0.57271415 0.54752934
 0.5358342  0.5232344  0.49247447 0.48665237 0.4552287  0.43561673
 0.43561384 0.42653915 0.41190806 0.3670537  0.34742725 0.3212373
 0.31095803 0.29194155]"
103day_No1L_220424.tif_180_mirror.png,"[3 3 3 3 3 3 3 4 4 3 3 3 2 4 4 3 4 2 4 3 4 2 3 3 3 3 3 3 3 3 4 3 2 4 3 3 3
 2 3 3 3 3 2 4 4 2 2]","[0.97547275 0.97029537 0.952585   0.92214394 0.8932425  0.8872209
 0.8716219  0.87133586 0.8487156  0.84797764 0.82919645 0.8139606
 0.7825597  0.76762253 0.76657444 0.7443634  0.7417949  0.7355293
 0.7276341  0.7156176  0.7015281  0.6862331  0.65341854 0.63391805
 0.6237868  0.6145578  0.60288984 0.578321   0.57731616 0.5643124
 0.56162554 0.54584813 0.5333056  0.52865875 0.5277906  0.52472925
 0.51969343 0.5096561  0.49701327 0.4914548  0.47119567 0.46350658
 0.44637758 0.41136193 0.3931353  0.36196354 0.33836973]"
103day_No1L_220424.tif_270.png,"[3 3 3 3 4 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 4 3 3 3 3 4 3 3 3 4 4 4 3 4 4 2
 3 4 3 2 3 2 3 3 3 3 2 4 2 3 2]","[0.99153113 0.9808005  0.96426326 0.95539546 0.9415884  0.9380991
 0.9108589  0.9103927  0.90996677 0.9056677  0.88761735 0.884523
 0.86581063 0.83833736 0.8086932  0.78369844 0.78347903 0.77489763
 0.76137435 0.75939953 0.74376136 0.73995304 0.738968   0.69095325
 0.6807815  0.67126596 0.6619342  0.6558786  0.63221896 0.61667705
 0.6161146  0.57228434 0.55969304 0.53944975 0.538211   0.5376335
 0.5282169  0.5255695  0.5214547  0.51004744 0.49906743 0.48979715
 0.45799103 0.45007965 0.4461641  0.44435045 0.40107453 0.3994857
 0.33076155 0.326268   0.3116165  0.31115723]"
103day_No1L_220424.tif_270_mirror.png,"[3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3
 3 3 3 2 3 3 3 3 3 2 2 3 3 4 3 2 2 4 3 4]","[0.9951584  0.9876858  0.98026776 0.9778993  0.95741457 0.9495281
 0.9419999  0.93948597 0.93811876 0.93423873 0.9118311  0.9076632
 0.9048361  0.89099497 0.88411456 0.88197464 0.8778799  0.8739656
 0.8695217  0.8601802  0.8423848  0.8404802  0.83804226 0.8209929
 0.8128445  0.792889   0.7860466  0.78262466 0.7599876  0.6942107
 0.68578625 0.68251556 0.68025297 0.66832393 0.658427   0.6339775
 0.63145155 0.6296498  0.6131922  0.58449066 0.5729227  0.5718098
 0.5472642  0.54064816 0.52718276 0.5194428  0.51145864 0.50040674
 0.4778175  0.47002113 0.45801505 0.43986982 0.42996633 0.42559808
 0.4235034  0.4104096  0.39977187]"
103day_No1L_220424.tif_90.png,"[3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 3 4 3 3 3 3 3 3 4 3 3 3 3 3 3 3 4
 3 4 3 3 3 3 3 3 2 2 4 4 3 3 4 3 3 4 3]","[0.98406434 0.98247045 0.9809343  0.9747054  0.9710853  0.9454486
 0.9454269  0.9261422  0.921767   0.9196952  0.9176571  0.9158718
 0.9140226  0.91378117 0.8991471  0.88974214 0.8876142  0.8836349
 0.8652439  0.8598954  0.8343299  0.8301341  0.82869077 0.8215202
 0.7853055  0.78017855 0.76746297 0.7639511  0.7571077  0.7505893
 0.7395057  0.73538727 0.7315552  0.72650737 0.725302   0.6963839
 0.68555176 0.66769993 0.6556777  0.652231   0.6428446  0.6263478
 0.59757257 0.5870239  0.58120245 0.57595116 0.5704798  0.5538343
 0.5251691  0.49989483 0.48774335 0.4436586  0.43897787 0.38885775
 0.3811527  0.32861343]"
103day_No1L_220424.tif_90_mirror.png,"[3 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 2 3 4 3 3 4 3 4 3
 2 3 4 4 3 4 2 1 2 2]","[0.9829968  0.98291665 0.9801616  0.9780473  0.95856833 0.9545694
 0.9437891  0.9317172  0.92746365 0.9194203  0.9133494  0.9012143
 0.8876814  0.8844633  0.877001   0.8733506  0.8679689  0.851625
 0.83972657 0.83317703 0.8276142  0.816863   0.77731025 0.74926835
 0.7341827  0.70159113 0.693631   0.6915286  0.68516773 0.68252546
 0.65045637 0.58794874 0.58454823 0.5759971  0.5661847  0.5564273
 0.5181079  0.51772505 0.5113451  0.5041627  0.4388888  0.3836403
 0.3778226  0.358655   0.34786546 0.34664595 0.31092668]"
103day_No1L_220424.tif_mirror.png,"[3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 3 4 3 4 3 3 3 3 3 3 4 3 4 3 3 3 3 3 3 3
 3 3 3 4 4 3 2 3 4 3 4 2 3 3 4 3 3 3 2]","[0.98892856 0.9849458  0.97716844 0.97667754 0.9743652  0.9631657
 0.956118   0.95074517 0.94160795 0.929904   0.9208278  0.9184834
 0.9170601  0.9080117  0.9001893  0.8755049  0.8520192  0.8413875
 0.83354783 0.8202572  0.80362844 0.78751844 0.7745314  0.7697522
 0.7665202  0.7627577  0.7588984  0.7476901  0.73196566 0.72860813
 0.7093857  0.704955   0.6930261  0.6827919  0.6811838  0.6483929
 0.64655995 0.63022506 0.6252557  0.61454153 0.60812914 0.5840703
 0.5813788  0.5618603  0.5463689  0.5234804  0.5209313  0.5205502
 0.5163161  0.5108728  0.50559604 0.4901552  0.4885617  0.47881183
 0.46380123 0.44214335]"
103day_No2L_220424.tif.png,"[3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3]","[0.99660766 0.9911472  0.99004376 0.98973    0.98957646 0.98934597
 0.9883307  0.9875508  0.9866534  0.98628205 0.9817603  0.9810357
 0.9779137  0.97789407 0.97588056 0.97458273 0.97105014 0.9707935
 0.9697674  0.9683078  0.9668083  0.9662977  0.9608225  0.9601754
 0.95961624 0.9580186  0.95338297 0.9505992  0.949734   0.94745624
 0.94640464 0.9457818  0.9431026  0.9368149  0.93569285 0.9353397
 0.93391913 0.93333775 0.93176764 0.93056524 0.93053705 0.9297641
 0.92730975 0.9262897  0.9252974  0.9154637  0.9153267  0.90635693
 0.9032385  0.90310097 0.90183204 0.9017418  0.8969849  0.88807374
 0.8876788  0.887221   0.88206375 0.87728035 0.8748277  0.87330544
 0.8719975  0.8673774  0.8613777  0.8448313  0.8378544  0.83773386
 0.8337037  0.83236766 0.831339   0.8203652  0.81889486 0.81390214
 0.81346816 0.8103547  0.8089673  0.80581933 0.7958911  0.7943211
 0.78381085 0.78076124 0.77756864 0.76699275 0.7506523  0.7495757
 0.7478843  0.72467977 0.7160682  0.70641875 0.7038809  0.6830452
 0.6827736  0.6785906  0.670367   0.6636838  0.6496497  0.6275586
 0.6272197  0.62029535 0.61715055 0.60659796]"
103day_No2L_220424.tif_180.png,"[3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
 3 3 3 3 3 3 2 3 3 3 3 3 3 3 3 3 2 3 3 3 3 3 3 3 3 3]","[0.9960316  0.9930426  0.99251807 0.9924488  0.98731726 0.9868917
 0.98479456 0.9847927  0.9823726  0.98122853 0.98095703 0.97893596
 0.9780341  0.9769215  0.9734041  0.97284806 0.9708505  0.9689071
 0.9687691  0.9667919  0.96580005 0.9641573  0.9602923  0.9572514
 0.95707583 0.9560859  0.9526729  0.9523532  0.9502505  0.9499964
 0.9492871  0.9492519  0.94675636 0.94448435 0.9438329  0.93850285
 0.93615055 0.9324774  0.93167317 0.92716604 0.92197764 0.9196363
 0.9175821  0.9124609  0.90933704 0.8997055  0.89857274 0.8976025
 0.89272946 0.89147127 0.8840982  0.8802738  0.8763821  0.87584364
 0.86339504 0.86173743 0.8518434  0.8498943  0.8472006  0.8322762
 0.81958485 0.8017006  0.79543656 0.77490866 0.7744025  0.76174426
 0.76005495 0.75720596 0.7567072  0.7518952  0.74531037 0.7436157
 0.7374149  0.7193232  0.69657063 0.6788999  0.66539246 0.66086024
 0.66018564 0.65778303 0.6531316  0.6484732  0.64792484 0.639511
 0.63651514 0.6358143  0.6343287  0.62913346 0.61258674 0.61068016
 0.6100203  0.6081573  0.6075054  0.60486233 0.59550107 0.5716797
 0.56068236 0.55343354 0.5494239  0.5492877 ]"
